"target_end_date","location","target","quantile","truth","value","model","window_size"
2020-08-29,"09","1 wk ahead cum death",0.05,4465,4459.33638412674,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.1,4465,4459.5821089504,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.15,4465,4459.82783377406,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.2,4465,4460.34194563893,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.25,4465,4461.18706928104,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.3,4465,4462.1442873527,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.35,4465,4463.10098919848,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.4,4465,4464.05532220517,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.45,4465,4465.25303744895,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.5,4465,4466.3757047819,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.55,4465,4467.69595712153,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.6,4465,4468.73745051464,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.65,4465,4470.50011860288,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.7,4465,4473.20025824243,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.75,4465,4475.89263331252,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.8,4465,4481.04939407043,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.85,4465,4484.98088303584,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.9,4465,4488.80667676783,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.95,4465,4502.8609992909,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.975,4465,4507.48704476317,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.99,4465,4515.05442282815,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.01,604,599.778495717322,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.025,604,600.024220540983,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.05,604,600.269945364643,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.1,604,600.269945364643,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.15,604,600.515670188303,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.2,604,600.761395011964,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.25,604,601.735008485038,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.3,604,603.394248185887,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.35,604,604.446454253424,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.4,604,605.885473867706,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.45,604,606.957286691379,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.5,604,608.218545846741,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.55,604,609.226828130247,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.6,604,610.705875559094,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.65,604,612.305463751979,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.7,604,613.594999717064,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.75,604,615.72916276583,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.8,604,617.771771819875,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.85,604,619.948558747978,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.9,604,623.972107640042,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.95,604,631.192502390273,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.975,604,635.857665079675,"V3_iter",4
2020-08-29,"10","1 wk ahead cum death",0.99,604,641.141895889318,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.01,11105,10826.6904367133,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.025,11105,10867.0224905696,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.05,11105,10903.3797354806,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.1,11105,10943.6535622109,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.15,11105,10976.0127078399,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.2,11105,10999.2048073041,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.25,11105,11018.450007784,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.3,11105,11036.6340020333,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.35,11105,11051.9812002132,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.4,11105,11067.8127534032,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.45,11105,11082.506969085,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.5,11105,11098.056817001,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.55,11105,11112.8113394206,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.6,11105,11128.3757021168,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.65,11105,11146.6128828368,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.7,11105,11165.767838761,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.75,11105,11185.7884851943,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.8,11105,11210.121452749,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.85,11105,11238.4272264342,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.9,11105,11280.2966259145,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.95,11105,11342.7592748378,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.975,11105,11400.8345465928,"V3_iter",4
2020-08-29,"12","1 wk ahead cum death",0.99,11105,11471.3483333215,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.01,5576,5342.59123597253,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.025,5576,5368.8825709446,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.05,5576,5393.0899752271,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.1,5576,5419.83832064656,"V3_iter",4
