"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-19,"24","4 wk ahead inc death","COVIDhub-ensemble","Maryland",157,10.7404347826087,0,112.04347826087,122.783913043478
2020-12-19,"25","4 wk ahead inc death","COVIDhub-ensemble","Massachusetts",206,21.5421739130435,0,151.652173913043,173.194347826087
2020-12-19,"26","4 wk ahead inc death","COVIDhub-ensemble","Michigan",646,46.3365217391304,0,429.391304347826,475.727826086956
2020-12-19,"27","4 wk ahead inc death","COVIDhub-ensemble","Minnesota",538,19.6613043478261,0,434.173913043478,453.835217391304
2020-12-19,"28","4 wk ahead inc death","COVIDhub-ensemble","Mississippi",125,7.64,0,89,96.64
2020-12-19,"29","4 wk ahead inc death","COVIDhub-ensemble","Missouri",199,16.7639130434783,0,137.782608695652,154.54652173913
2020-12-19,"30","4 wk ahead inc death","COVIDhub-ensemble","Montana",114,6.66869565217391,0,80.9565217391304,87.6252173913043
2020-12-19,"31","4 wk ahead inc death","COVIDhub-ensemble","Nebraska",185,9.3195652173913,0,134.739130434783,144.058695652174
2020-12-19,"32","4 wk ahead inc death","COVIDhub-ensemble","Nevada",124,9.83260869565217,0,78.1739130434783,88.0065217391304
2020-12-19,"33","4 wk ahead inc death","COVIDhub-ensemble","New Hampshire",15,3.00130434782609,0,7.60869565217391,10.61
2020-12-19,"34","4 wk ahead inc death","COVIDhub-ensemble","New Jersey",302,20.2973913043478,0,218,238.297391304348
2020-12-19,"35","4 wk ahead inc death","COVIDhub-ensemble","New Mexico",235,8.52173913043478,0,189.347826086957,197.869565217391
2020-12-19,"36","4 wk ahead inc death","COVIDhub-ensemble","New York",305,30.1252173913043,0,191.347826086957,221.473043478261
2020-12-19,"37","4 wk ahead inc death","COVIDhub-ensemble","North Carolina",251,13.2313043478261,0,194.391304347826,207.622608695652
2020-12-19,"38","4 wk ahead inc death","COVIDhub-ensemble","North Dakota",119,8.48260869565217,0,90.6521739130435,99.1347826086957
2020-12-19,"39","4 wk ahead inc death","COVIDhub-ensemble","Ohio",341,23.9408695652174,0,245.260869565217,269.201739130435
2020-12-19,"40","4 wk ahead inc death","COVIDhub-ensemble","Oklahoma",146,9.77304347826087,0,109.478260869565,119.251304347826
2020-12-19,"41","4 wk ahead inc death","COVIDhub-ensemble","Oregon",72,6.23347826086957,0,42.9565217391304,49.19
2020-12-19,"42","4 wk ahead inc death","COVIDhub-ensemble","Pennsylvania",624,35.9286956521739,0,511.913043478261,547.841739130435
2020-12-19,"44","4 wk ahead inc death","COVIDhub-ensemble","Rhode Island",44,5.01652173913044,0,24,29.0165217391304
2020-12-19,"45","4 wk ahead inc death","COVIDhub-ensemble","South Carolina",158,10.1417391304348,0,115.130434782609,125.272173913043
2020-12-19,"46","4 wk ahead inc death","COVIDhub-ensemble","South Dakota",163,10.1860869565217,0,125.695652173913,135.881739130435
2020-12-19,"47","4 wk ahead inc death","COVIDhub-ensemble","Tennessee",463,23.1086956521739,0,362.304347826087,385.413043478261
2020-12-19,"48","4 wk ahead inc death","COVIDhub-ensemble","Texas",1271,64.1104347826087,0,976.652173913043,1040.76260869565
2020-12-19,"49","4 wk ahead inc death","COVIDhub-ensemble","Utah",109,6.55391304347826,0,81.5217391304348,88.075652173913
2020-12-19,"50","4 wk ahead inc death","COVIDhub-ensemble","Vermont",4,1.20260869565217,0,1.1304347826087,2.33304347826087
2020-12-19,"51","4 wk ahead inc death","COVIDhub-ensemble","Virginia",136,11.4813043478261,0,86.2608695652174,97.7421739130435
2020-12-19,"53","4 wk ahead inc death","COVIDhub-ensemble","Washington",174,18.0039130434783,0,118,136.003913043478
